ID,gForceX,gForceY,gForceZ,rotX,rotY,rotZ,rawWeight
1,0.98,0.11,0.02,10.03,0.36,0.2,-28
2,0.98,0.1,0.03,10.04,0.35,0.19,-28
3,0.98,0.1,0.02,10.08,0.21,0.11,-28
4,0.99,0.11,0.02,10.11,0.24,0.02,-28
5,0.99,0.11,0.03,10.15,0.08,0.18,-28
6,0.98,0.11,0.02,9.64,0.44,0.15,-51
7,0.98,0.11,0.02,9.89,0.4,0.06,-51
8,0.98,0.1,0.03,10.23,0.5,0.2,-51
9,0.99,0.11,0.03,9.83,0.2,0.24,-51
10,0.98,0.1,0.02,10.37,0.47,0.15,-51
11,0.98,0.11,0.03,10.26,0.27,0.21,-51
12,0.99,0.1,0.02,10.16,0.35,0.28,-51
13,0.98,0.1,0.02,10.05,0.31,0.05,-51
14,0.99,0.11,0.02,10.15,0.42,0.17,-51
15,0.99,0.1,0.03,9.92,0.26,0.27,-51
16,0.98,0.11,0.03,9.92,0.21,0.16,-51
17,0.98,0.1,0.03,9.88,0.35,0.11,-51
18,0.98,0.11,0.03,9.95,0.35,0.24,-120
19,0.99,0.1,0.02,10.12,0.36,0.21,-120
20,0.99,0.11,0.03,10.42,0.46,0.05,-120
21,0.99,0.11,0.02,10.37,0.32,0.28,-120
22,0.98,0.1,0.03,10.4,0.32,0.23,-120
23,0.99,0.11,0.03,9.79,0.31,0.21,-120
24,0.99,0.1,0.02,10.3,0.4,0.27,-120
25,0.98,0.1,0.02,10.01,0.4,0.32,-120
26,0.99,0.11,0.02,9.71,0.44,0.21,-120
27,0.99,0.11,0.02,9.82,0.5,0.21,-120
28,0.98,0.1,0.02,9.76,0.24,0.13,-120
29,0.98,0.11,0.03,9.87,0.25,0.23,-120
30,0.98,0.11,0.02,10.03,0.29,0.19,-120
31,0.99,0.1,0.02,9.85,0.33,0.08,-105
32,0.98,0.11,0.03,9.53,0.29,0.25,-105
33,0.98,0.11,0.02,9.89,0.37,0.3,-105
34,0.98,0.1,0.02,9.77,0.4,0.18,-105
35,0.98,0.1,0.03,10.1,0.52,0.18,-105
36,0.99,0.1,0.02,10.45,0.44,0.19,-105
37,0.98,0.11,0.03,10.13,0.49,0.21,-105
38,0.98,0.11,0.03,9.71,0.27,0.25,-105
39,0.99,0.11,0.02,9.9,0.32,0.25,-105
40,0.99,0.1,0.02,9.99,0.38,0.3,-105
41,0.98,0.1,0.03,10.23,0.39,0.18,-105
42,0.99,0.1,0.03,10.36,0.19,0.24,-105
43,0.98,0.1,0.03,10.05,0.21,0.23,-81
44,0.98,0.1,0.02,10.19,0.31,0.08,-81
45,0.98,0.1,0.03,10.17,0.45,0.11,-81
46,0.98,0.1,0.03,10.25,0.43,0.17,-81
47,0.98,0.11,0.03,10.2,0.32,0.23,-81
48,0.98,0.1,0.03,10.31,0.25,0.0,-81
49,0.98,0.1,0.03,10.13,0.37,0.15,-81
50,0.98,0.11,0.02,10.28,0.37,0.11,-81
51,0.99,0.1,0.03,10.02,0.4,0.23,-81
52,0.98,0.11,0.03,10.18,0.21,0.03,-81
53,0.99,0.1,0.03,9.98,0.34,0.12,-81
54,0.99,0.1,0.02,10.02,0.11,0.02,-81
55,0.98,0.1,0.03,10.08,0.36,0.19,-55
56,0.99,0.1,0.03,10.17,0.35,0.07,-55
57,0.99,0.11,0.03,9.82,0.34,0.16,-55
58,0.99,0.11,0.03,9.76,0.31,0.1,-55
59,0.98,0.1,0.03,10.15,0.35,0.35,-55
60,0.99,0.11,0.02,9.8,0.29,0.18,-55
61,0.98,0.1,0.03,10.07,0.34,0.23,-55
62,0.99,0.11,0.02,10.11,0.31,0.28,-55
63,0.98,0.11,0.03,10.18,0.37,0.15,-55
64,0.98,0.1,0.03,10.28,0.42,0.25,-55
65,0.99,0.1,0.02,9.67,0.34,0.21,-55
66,0.99,0.1,0.02,9.71,0.27,0.34,-55
67,0.99,0.1,0.03,9.97,0.32,0.27,-55
68,0.99,0.1,0.02,9.85,0.14,0.23,-147
69,0.99,0.1,0.02,9.82,0.37,0.15,-147
70,0.98,0.11,0.02,9.89,0.27,0.34,-147
71,0.98,0.1,0.02,9.85,0.4,0.06,-147
72,0.98,0.11,0.02,10.23,0.36,0.27,-147
73,0.98,0.1,0.02,9.88,0.28,0.15,-147
74,0.99,0.1,0.02,10.0,0.49,0.05,-147
75,0.98,0.1,0.03,10.11,0.4,0.26,-147
76,0.99,0.11,0.03,10.26,0.32,0.15,-147
77,0.98,0.1,0.02,10.26,0.23,0.09,-147
78,0.98,0.11,0.02,9.77,0.31,0.22,-147
79,0.98,0.1,0.02,10.03,0.36,0.4,-147
80,0.98,0.11,0.03,9.65,0.41,0.17,-89
81,0.99,0.1,0.03,9.74,0.22,0.15,-89
82,0.99,0.11,0.02,9.83,0.19,0.13,-89
83,0.98,0.11,0.03,9.76,0.39,0.03,-89
84,0.99,0.11,0.03,10.21,0.37,0.19,-89
85,0.99,0.11,0.02,10.02,0.31,0.22,-89
86,0.98,0.11,0.03,10.02,0.42,0.18,-89
87,0.98,0.11,0.02,10.08,0.51,0.13,-89
88,0.99,0.1,0.02,10.28,0.28,0.3,-89
89,0.99,0.1,0.03,9.74,0.34,0.07,-89
90,0.98,0.1,0.02,10.05,0.36,0.26,-89
91,0.99,0.11,0.02,10.08,0.22,0.21,-89
92,0.99,0.1,0.02,10.25,0.35,0.11,-23
93,0.99,0.11,0.03,9.74,0.35,0.15,-23
94,0.98,0.11,0.02,10.19,0.26,0.12,-23
95,0.99,0.11,0.02,9.84,0.18,0.04,-23
96,0.98,0.11,0.02,10.08,0.42,0.28,-23
97,0.99,0.11,0.03,9.9,0.42,0.23,-23
98,0.98,0.1,0.03,9.99,0.3,0.07,-23
99,0.99,0.1,0.02,10.27,0.38,0.34,-23
100,0.98,0.11,0.02,10.37,0.08,0.24,-23
101,0.99,0.1,0.03,9.97,0.25,0.26,-23
102,0.99,0.11,0.02,10.21,0.16,0.18,-23
103,0.99,0.1,0.02,10.13,0.07,0.22,-23
104,0.99,0.1,0.02,10.01,0.32,0.11,-23
105,0.98,0.11,0.03,10.02,0.1,0.3,-51
106,0.99,0.1,0.03,10.37,0.38,0.34,-51
107,0.98,0.1,0.03,10.0,0.15,0.15,-51
108,0.99,0.1,0.03,9.89,0.44,0.19,-51
109,0.99,0.11,0.02,10.2,0.48,0.19,-51
110,0.99,0.11,0.02,9.69,0.25,0.19,-51
111,0.99,0.11,0.02,9.84,0.36,0.18,-51
112,0.98,0.11,0.03,10.21,0.35,0.14,-51
113,0.99,0.11,0.02,10.28,0.47,0.11,-51
114,0.99,0.11,0.03,10.18,0.31,0.12,-51
115,0.99,0.11,0.03,9.9,0.27,0.19,-51
116,0.98,0.1,0.03,9.75,0.42,0.12,-51
117,0.98,0.1,0.03,9.76,0.36,0.15,-131
118,0.99,0.1,0.02,10.06,0.18,0.3,-131
119,0.99,0.1,0.02,10.11,0.51,0.21,-131
120,0.98,0.1,0.03,9.76,0.33,0.14,-131
121,0.98,0.1,0.03,9.66,0.36,0.16,-131
122,0.99,0.1,0.02,10.31,0.24,0.08,-131
123,0.99,0.1,0.02,10.26,0.21,0.18,-131
124,0.98,0.1,0.02,9.77,0.29,0.19,-131
125,0.99,0.1,0.03,10.23,0.15,0.23,-131
126,0.99,0.11,0.02,10.11,0.23,0.26,-131
127,0.98,0.11,0.02,10.02,0.3,0.3,-131
128,0.99,0.11,0.03,9.82,0.27,0.04,-131
129,0.99,0.11,0.03,10.19,0.4,0.31,-131
130,0.98,0.11,0.02,10.14,0.42,0.18,-116
131,0.99,0.11,0.03,10.05,0.18,0.31,-116
132,0.99,0.11,0.02,10.21,0.25,0.3,-116
133,0.98,0.1,0.02,10.21,0.4,0.15,-116
134,0.99,0.1,0.02,10.46,0.45,0.3,-116
135,0.99,0.11,0.03,10.16,0.35,0.23,-116
136,0.99,0.1,0.02,10.16,0.4,0.21,-116
137,0.98,0.11,0.03,9.96,0.4,0.12,-116
138,0.98,0.11,0.02,9.92,0.42,0.26,-116
139,0.99,0.1,0.03,9.91,0.38,0.12,-116
140,0.98,0.11,0.02,10.12,0.34,0.16,-116
141,0.98,0.11,0.02,10.07,0.27,0.15,-116
142,0.99,0.11,0.02,9.87,0.34,0.17,-108
143,0.99,0.1,0.02,9.98,0.31,0.11,-108
144,0.99,0.1,0.03,9.92,0.16,0.35,-108
145,0.98,0.11,0.02,9.97,0.3,0.19,-108
146,0.98,0.1,0.03,9.9,0.13,0.21,-108
147,0.99,0.1,0.02,9.89,0.21,0.17,-108
148,0.98,0.1,0.03,9.74,0.42,0.2,-108
149,0.99,0.1,0.02,10.05,0.21,0.28,-108
150,0.98,0.11,0.02,9.6,0.27,0.14,-108
151,0.98,0.1,0.02,10.16,0.21,0.14,-108
152,0.98,0.1,0.02,9.95,0.37,0.32,-108
153,0.98,0.1,0.03,9.98,0.26,0.11,-108
154,0.99,0.11,0.02,9.75,0.35,-0.01,-130
155,0.98,0.1,0.02,10.04,0.46,0.18,-130
156,0.99,0.11,0.02,10.3,0.33,0.13,-130
157,0.99,0.1,0.03,10.29,0.33,0.12,-130
158,0.98,0.1,0.03,10.62,0.37,0.24,-130
159,0.98,0.1,0.02,10.21,0.26,0.32,-130
160,0.98,0.11,0.04,10.08,0.43,0.11,-130
161,0.99,0.1,0.03,10.0,0.31,0.17,-130
162,0.99,0.11,0.03,9.76,0.56,0.15,-130
163,0.98,0.1,0.01,9.74,0.23,0.2,-130
164,0.98,0.1,0.03,9.92,0.27,0.09,-130
165,0.98,0.11,0.03,10.21,0.6,0.31,-130
166,0.99,0.1,0.03,10.23,0.37,0.14,-130
167,0.98,0.11,0.03,10.42,0.5,0.12,-148
168,0.99,0.11,0.03,10.08,0.31,0.15,-148
169,0.98,0.1,0.02,10.14,0.3,0.11,-148
170,0.98,0.1,0.02,10.17,0.3,0.31,-148
171,0.98,0.11,0.02,9.85,0.34,0.2,-148
172,0.99,0.1,0.03,10.07,0.4,0.24,-148
173,0.99,0.1,0.02,10.08,0.3,0.04,-148
174,0.99,0.11,0.02,10.34,0.37,0.18,-148
175,0.99,0.1,0.02,9.97,0.17,0.26,-148
176,0.99,0.1,0.04,10.44,0.31,0.2,-148
177,0.99,0.11,0.03,10.15,0.44,0.21,-148
178,0.99,0.1,0.02,10.05,0.37,0.17,-148
179,0.98,0.11,0.03,9.7,0.4,0.15,-153
180,0.99,0.11,0.03,9.84,0.39,0.18,-153
181,0.98,0.1,0.02,10.15,0.29,0.25,-153
182,0.99,0.11,0.02,10.35,0.37,0.08,-153
183,0.99,0.1,0.03,10.28,0.32,0.15,-153
184,0.98,0.1,0.03,10.11,0.34,0.39,-153
185,0.98,0.1,0.03,10.4,0.41,0.12,-153
186,0.98,0.11,0.02,10.37,0.33,0.19,-153
187,0.99,0.11,0.02,9.98,0.25,0.12,-153
188,0.99,0.1,0.02,10.02,0.09,0.24,-153
189,0.99,0.1,0.03,10.05,0.4,0.17,-153
190,0.99,0.11,0.02,10.07,0.38,0.32,-153
191,0.99,0.1,0.02,10.26,0.43,0.07,-98
192,0.99,0.1,0.03,10.05,0.27,0.33,-98
193,0.98,0.1,0.03,10.08,0.29,0.15,-98
194,0.99,0.1,0.02,10.08,0.5,0.2,-98
195,0.98,0.11,0.03,9.91,0.56,0.21,-98
196,0.98,0.11,0.02,9.95,0.48,0.22,-98
197,0.99,0.1,0.03,10.35,0.52,0.24,-98
198,0.98,0.1,0.02,10.02,0.38,0.19,-98
199,0.99,0.1,0.03,10.34,0.27,0.22,-98
200,0.99,0.11,0.03,10.08,0.44,0.19,-98
201,0.98,0.11,0.03,10.23,0.4,0.24,-98
202,0.99,0.1,0.03,10.18,0.35,0.23,-98
203,0.98,0.1,0.03,10.21,0.33,0.2,-98
204,0.98,0.11,0.03,10.45,0.24,0.3,-89
205,0.99,0.11,0.02,10.15,0.44,0.09,-89
206,1.0,0.11,0.02,10.3,0.17,0.07,-89
207,0.98,0.11,0.02,10.33,0.36,0.21,-89
208,0.98,0.1,0.03,9.98,0.36,0.18,-89
209,0.98,0.11,0.02,9.95,0.24,0.28,-89
210,0.98,0.11,0.03,9.82,0.03,0.14,-89
211,0.98,0.1,0.03,10.32,0.14,0.22,-89
212,0.98,0.1,0.03,9.93,0.09,0.24,-89
213,0.98,0.11,0.02,10.21,0.44,0.12,-89
214,0.99,0.1,0.02,10.08,0.27,0.32,-89
215,0.99,0.1,0.03,9.79,0.37,0.08,-89
216,0.99,0.11,0.03,10.08,0.22,0.05,-146
217,0.99,0.1,0.02,9.63,0.35,0.17,-146
218,0.99,0.1,0.03,9.78,0.4,0.11,-146
219,0.98,0.1,0.01,9.85,0.45,0.27,-146
220,0.98,0.1,0.02,10.14,0.18,0.2,-146
221,0.99,0.1,0.02,10.03,0.44,0.21,-146
222,0.99,0.1,0.02,9.93,0.34,0.19,-146
223,0.99,0.1,0.03,10.03,0.3,0.17,-146
224,0.98,0.1,0.03,10.08,0.49,0.14,-146
225,0.98,0.1,0.02,10.1,0.4,0.18,-146
226,0.99,0.11,0.03,9.91,0.3,0.08,-146
227,0.98,0.11,0.02,10.17,0.44,0.3,-146
228,0.99,0.11,0.03,9.95,0.01,0.06,-141
229,0.99,0.11,0.03,9.98,0.32,0.15,-141
230,0.99,0.1,0.03,10.02,0.5,0.16,-141
231,0.99,0.11,0.03,10.24,0.43,0.35,-141
232,0.99,0.11,0.03,10.24,0.32,0.06,-141
233,0.98,0.1,0.02,10.21,0.13,0.22,-141
234,0.98,0.11,0.03,9.82,0.36,0.22,-141
235,0.99,0.1,0.03,9.87,0.37,0.17,-141
236,0.99,0.1,0.02,10.15,0.37,0.28,-141
237,0.99,0.11,0.02,9.91,0.18,0.11,-141
238,0.99,0.11,0.03,9.84,0.18,0.18,-141
239,0.99,0.1,0.02,9.74,0.36,0.35,-141
240,0.99,0.11,0.03,9.77,0.18,0.2,-141
241,0.98,0.1,0.03,9.84,0.25,0.1,-101
242,0.99,0.11,0.02,9.85,0.38,0.2,-101
243,0.99,0.11,0.03,10.34,0.29,0.24,-101
244,0.99,0.1,0.03,10.3,0.34,0.33,-101
245,0.99,0.11,0.02,9.81,0.36,0.27,-101
246,0.99,0.11,0.03,9.98,0.46,0.15,-101
247,0.99,0.11,0.03,10.49,0.21,0.28,-101
248,0.99,0.11,0.02,10.08,0.34,0.35,-101
249,0.99,0.1,0.02,10.15,0.23,0.24,-101
250,0.99,0.11,0.02,9.76,0.38,0.24,-101
251,0.99,0.1,0.03,9.74,0.45,0.18,-101
252,0.99,0.11,0.02,9.89,0.24,0.15,-101
253,0.98,0.11,0.03,10.39,0.38,0.14,-180
254,0.98,0.1,0.03,10.3,0.44,0.11,-180
255,0.99,0.1,0.02,10.27,0.56,0.27,-180
256,0.99,0.1,0.03,10.5,0.33,0.11,-180
257,0.98,0.1,0.03,10.22,0.57,0.24,-180
258,0.99,0.1,0.02,10.02,0.32,0.1,-180
259,0.99,0.1,0.02,10.3,0.11,0.31,-180
260,0.99,0.11,0.03,9.91,0.25,0.3,-180
261,0.98,0.11,0.03,9.85,0.34,0.18,-180
262,0.98,0.11,0.02,10.2,0.54,0.08,-180
263,0.99,0.11,0.02,10.45,0.31,0.02,-180
264,0.99,0.11,0.02,10.4,0.32,0.37,-180
265,0.98,0.11,0.03,9.99,0.4,0.11,-230
266,0.98,0.11,0.02,9.98,0.31,0.27,-230
267,0.98,0.1,0.03,9.93,0.27,0.22,-230
268,0.98,0.1,0.03,10.3,0.47,0.27,-230
269,0.98,0.11,0.03,9.98,0.36,0.21,-230
270,0.99,0.11,0.03,9.98,0.28,0.21,-230
271,0.98,0.11,0.02,10.11,0.37,0.16,-230
272,0.99,0.11,0.03,9.77,0.34,0.21,-230
273,0.99,0.1,0.02,10.18,0.44,0.31,-230
274,0.98,0.11,0.02,10.27,0.23,0.32,-230
275,0.99,0.1,0.02,10.18,0.44,0.16,-230
276,0.98,0.11,0.02,10.2,0.31,0.17,-230
277,0.99,0.1,0.03,9.79,0.49,0.1,-230
278,0.98,0.1,0.03,10.07,0.31,0.18,-165
279,0.99,0.1,0.02,9.92,0.2,0.2,-165
280,0.98,0.11,0.03,10.08,0.23,0.17,-165
281,0.99,0.1,0.03,10.44,0.3,0.16,-165
282,0.98,0.1,0.03,10.17,0.21,0.18,-165
283,0.98,0.11,0.03,10.36,0.48,0.29,-165
284,0.98,0.11,0.02,10.55,0.41,0.19,-165
285,0.99,0.1,0.03,9.73,0.27,0.21,-165
286,0.99,0.11,0.04,10.17,0.47,0.12,-165
287,0.98,0.11,0.02,10.1,0.55,0.29,-165
288,0.98,0.1,0.03,9.78,0.48,0.21,-165
289,0.98,0.1,0.02,10.18,0.19,0.14,-165
290,0.99,0.11,0.03,10.47,0.39,0.12,-197
291,0.98,0.1,0.02,10.06,0.34,0.15,-197
292,0.99,0.1,0.03,9.91,0.43,0.2,-197
293,0.99,0.11,0.03,10.4,0.21,0.22,-197
294,0.99,0.11,0.03,10.21,0.29,0.1,-197
295,0.99,0.1,0.02,10.39,0.42,0.2,-197
296,0.99,0.1,0.03,10.37,0.49,0.15,-197
297,0.99,0.11,0.02,10.14,0.37,0.11,-197
298,0.98,0.11,0.02,9.98,0.38,0.18,-197
299,0.99,0.1,0.02,9.97,0.38,0.14,-197
300,0.99,0.1,0.03,9.95,0.27,0.12,-197
301,0.99,0.11,0.02,10.25,0.19,0.15,-197
302,0.99,0.11,0.02,10.21,0.56,0.1,-218
303,0.99,0.1,0.03,9.82,0.32,0.11,-218
304,0.98,0.1,0.02,9.98,0.34,0.24,-218
305,0.98,0.11,0.03,9.75,0.6,0.15,-218
306,0.99,0.11,0.02,9.68,0.37,0.22,-218
307,0.98,0.1,0.02,10.01,0.24,0.18,-218
308,0.98,0.1,0.03,9.94,0.27,0.18,-218
309,0.99,0.11,0.03,10.12,0.17,0.22,-218
310,0.98,0.11,0.03,9.68,0.17,0.27,-218
311,0.99,0.1,0.03,10.02,0.41,0.21,-218
312,0.98,0.1,0.01,10.21,0.43,0.2,-218
313,0.99,0.11,0.02,10.02,0.11,0.05,-218
314,0.99,0.11,0.02,10.05,0.4,0.15,-218
315,0.98,0.11,0.03,10.14,0.36,0.3,-201
316,0.98,0.11,0.03,9.64,0.37,0.11,-201
317,0.99,0.11,0.03,9.89,0.46,0.26,-201
318,0.99,0.11,0.03,9.79,0.21,0.24,-201
319,0.99,0.11,0.03,10.2,0.35,0.31,-201
320,0.99,0.11,0.03,10.19,0.4,0.28,-201
321,0.99,0.11,0.03,10.11,0.14,0.21,-201
322,0.98,0.11,0.02,9.84,0.31,0.21,-201
323,0.99,0.1,0.02,10.11,0.3,0.14,-201
324,0.99,0.11,0.03,9.92,0.37,0.18,-201
325,0.99,0.1,0.02,9.97,0.41,0.21,-201
326,0.99,0.11,0.02,10.08,0.27,0.11,-201
327,0.99,0.1,0.02,9.68,0.4,0.2,-148
328,0.98,0.1,0.02,9.93,0.41,0.19,-148
329,0.98,0.11,0.02,10.3,0.31,0.35,-148
330,0.98,0.11,0.02,10.41,0.44,0.16,-148
331,0.98,0.11,0.02,10.29,0.39,0.31,-148
332,0.99,0.11,0.02,10.07,0.37,0.07,-148
333,0.99,0.1,0.03,9.93,0.21,0.05,-148
334,0.99,0.11,0.02,9.76,0.27,0.04,-148
335,0.99,0.11,0.02,10.21,0.53,0.03,-148
336,0.99,0.11,0.02,10.06,0.16,-0.11,-148
337,0.99,0.1,0.03,10.12,0.42,-0.1,-148
338,0.98,0.11,0.03,10.16,0.44,-0.16,-148
339,0.98,0.11,0.02,10.07,0.36,-0.36,-140
340,0.99,0.1,0.03,10.22,0.29,-0.15,-140
341,0.99,0.1,0.02,10.05,0.19,-0.19,-140
342,0.98,0.11,0.02,10.08,0.65,-0.32,-140
343,0.98,0.11,0.02,10.05,0.2,-0.49,-140
344,0.99,0.1,0.02,10.2,0.24,-0.32,-140
345,0.98,0.1,0.02,10.35,0.33,-0.34,-140
346,0.99,0.11,0.03,10.55,0.21,-0.69,-140
347,0.98,0.11,0.03,9.89,0.54,-0.08,-140
348,0.99,0.11,0.03,10.11,0.15,-0.34,-140
349,0.99,0.11,0.01,10.21,0.53,-0.11,-140
350,0.98,0.1,0.03,10.17,0.53,0.12,-140
351,0.99,0.11,0.03,10.08,0.2,-0.21,-140
352,0.98,0.1,0.02,9.94,0.56,0.02,-159
353,0.98,0.11,0.03,9.85,0.31,0.09,-159
354,0.98,0.11,0.03,10.19,0.47,-0.19,-159
355,0.99,0.11,0.03,10.24,0.27,-0.16,-159
356,0.99,0.12,0.03,9.99,0.48,-0.7,-159
357,0.99,0.15,0.03,10.35,0.35,-2.88,-159
358,0.99,0.17,0.02,10.15,0.57,-6.49,-159
359,0.99,0.14,0.02,10.52,0.59,-9.02,-159
360,0.98,0.09,0.03,10.48,0.54,-8.75,-159
361,0.99,0.01,0.03,9.95,0.33,-2.62,-159
362,0.99,0.1,0.02,10.18,0.47,0.89,-159
363,0.99,0.15,0.05,10.11,0.84,-0.24,-159
364,0.98,0.12,0.01,9.96,0.04,-0.56,-127
365,0.98,0.11,0.02,9.94,0.79,-0.46,-127
366,0.98,0.09,0.02,9.69,0.02,0.27,-127
367,0.99,0.11,0.04,9.99,0.46,-0.48,-127
368,0.99,0.11,0.02,10.19,0.25,-0.74,-127
369,0.99,0.11,0.02,9.73,0.57,-0.81,-127
370,0.99,0.11,0.03,10.03,0.6,-0.6,-127
371,0.98,0.12,0.02,10.43,0.59,-0.8,-127
372,0.99,0.11,0.03,10.0,0.38,-0.85,-127
373,0.98,0.11,0.02,10.0,0.47,-0.95,-127
374,0.99,0.12,0.03,10.21,0.49,-1.08,-127
375,0.98,0.11,0.02,10.14,0.5,-1.31,-127
376,0.99,0.12,0.02,10.39,0.34,-1.26,-127
377,0.98,0.12,0.03,9.94,0.46,-1.32,163
378,0.98,0.12,0.02,9.97,0.47,-1.56,163
379,0.99,0.11,0.03,10.29,0.53,-1.94,163
380,0.99,0.12,0.02,10.02,0.42,-1.97,163
381,0.98,0.12,0.03,10.04,0.4,-2.35,163
382,0.99,0.12,0.02,9.71,0.26,-2.44,163
383,0.99,0.11,0.02,9.85,0.36,-2.4,163
384,0.99,0.11,0.03,10.09,0.46,-2.11,163
385,0.99,0.11,0.03,10.04,0.34,-2.11,163
386,0.98,0.12,0.03,10.42,0.21,-2.18,163
387,0.99,0.11,0.02,9.84,0.35,-2.27,163
388,0.99,0.11,0.02,10.15,0.41,-2.3,163
389,0.98,0.12,0.03,9.85,0.41,-2.57,25
390,0.98,0.12,0.03,10.04,0.4,-2.42,25
391,0.99,0.12,0.03,10.42,0.37,-2.54,25
392,0.98,0.12,0.03,9.91,0.43,-2.79,25
393,0.99,0.12,0.03,10.18,0.25,-2.79,25
394,0.98,0.12,0.02,9.63,0.47,-2.89,25
395,0.99,0.12,0.02,10.08,0.33,-2.92,25
396,0.98,0.12,0.02,10.0,0.24,-3.11,25
397,0.99,0.13,0.02,10.18,0.47,-3.15,25
398,0.98,0.12,0.03,10.31,0.18,-3.4,25
399,0.99,0.12,0.03,10.47,0.4,-3.47,25
400,0.99,0.13,0.02,9.72,0.31,-3.44,25
401,0.98,0.12,0.02,10.26,0.58,-3.57,251
402,0.98,0.13,0.02,10.22,0.37,-3.8,251
403,0.98,0.12,0.02,10.12,0.4,-3.88,251
404,0.99,0.12,0.02,10.65,0.36,-4.1,251
405,0.98,0.13,0.02,10.24,0.38,-4.15,251
406,0.98,0.12,0.02,10.31,0.35,-4.26,251
407,0.98,0.13,0.03,9.9,0.4,-4.31,251
408,0.99,0.13,0.02,9.87,0.45,-4.34,251
409,0.98,0.13,0.03,10.16,0.53,-4.53,251
410,0.98,0.13,0.02,10.17,0.39,-4.72,251
411,0.98,0.13,0.02,9.91,0.43,-4.81,251
412,0.98,0.13,0.03,10.15,0.5,-4.87,251
413,0.99,0.13,0.03,9.77,0.47,-4.97,251
414,0.98,0.13,0.02,10.7,0.56,-5.0,464
415,0.98,0.13,0.03,10.19,0.53,-5.1,464
416,0.98,0.14,0.02,10.34,0.24,-5.27,464
417,0.98,0.14,0.02,10.38,0.6,-5.27,464
418,0.98,0.14,0.02,9.93,0.49,-5.38,464
419,0.99,0.14,0.03,10.5,0.55,-5.67,464
420,0.99,0.13,0.03,10.15,0.54,-5.71,464
421,0.99,0.14,0.02,10.01,0.5,-5.74,464
422,0.99,0.14,0.02,10.37,0.44,-5.85,464
423,0.98,0.14,0.02,10.1,0.45,-5.88,464
424,0.98,0.14,0.02,10.07,0.49,-6.18,464
425,0.98,0.14,0.03,10.33,0.54,-6.24,464
426,0.99,0.14,0.02,10.52,0.47,-6.44,698
427,0.98,0.14,0.03,10.47,0.4,-6.49,698
428,0.98,0.14,0.03,10.56,0.47,-6.59,698
429,0.98,0.14,0.03,10.66,0.43,-6.7,698
430,0.98,0.15,0.02,10.12,0.44,-6.82,698
431,0.98,0.14,0.03,10.63,0.28,-6.96,698
432,0.98,0.15,0.02,10.24,0.44,-7.1,698
433,0.98,0.15,0.03,10.39,0.35,-7.19,698
434,0.98,0.15,0.03,10.34,0.66,-7.29,698
435,0.98,0.15,0.03,9.98,0.56,-7.46,698
436,0.97,0.15,0.02,10.23,0.46,-7.57,698
437,0.98,0.15,0.02,10.43,0.53,-7.85,698
438,0.98,0.15,0.02,10.34,0.54,-7.96,1022
439,0.97,0.16,0.02,10.11,0.6,-8.14,1022
440,0.97,0.16,0.03,10.3,0.5,-8.23,1022
441,0.97,0.16,0.02,10.11,0.44,-8.35,1022
442,0.98,0.16,0.02,10.61,0.5,-8.49,1022
443,0.98,0.16,0.03,10.5,0.53,-8.78,1022
444,0.98,0.16,0.03,10.39,0.65,-8.88,1022
445,0.98,0.16,0.03,10.33,0.27,-9.18,1022
446,0.98,0.16,0.02,10.27,0.47,-9.32,1022
447,0.98,0.17,0.02,10.58,0.63,-9.51,1022
448,0.97,0.17,0.03,10.61,0.47,-9.92,1022
449,0.98,0.16,0.03,10.63,0.62,-9.98,1022
450,0.99,0.17,0.03,10.36,0.53,-10.18,1022
451,0.98,0.17,0.03,10.59,0.57,-10.21,1458
452,0.98,0.17,0.02,10.61,0.34,-10.63,1458
453,0.97,0.17,0.02,10.43,0.31,-10.94,1458
454,0.97,0.18,0.02,10.47,0.65,-11.06,1458
455,0.98,0.18,0.03,10.55,0.67,-11.25,1458
456,0.98,0.18,0.03,10.6,0.63,-11.56,1458
457,0.98,0.18,0.02,10.47,0.42,-11.69,1458
458,0.98,0.19,0.02,10.68,0.39,-12.0,1458
459,0.97,0.18,0.02,10.71,0.66,-12.01,1458
460,0.97,0.18,0.02,10.44,0.67,-12.26,1458
461,0.97,0.19,0.03,10.73,0.37,-12.42,1458
462,0.98,0.19,0.02,10.57,0.92,-12.86,1458
463,0.98,0.19,0.02,10.4,0.72,-12.76,2007
464,0.97,0.19,0.03,10.32,0.64,-13.02,2007
465,0.97,0.19,0.03,10.39,0.67,-13.22,2007
466,0.97,0.2,0.03,10.73,0.65,-13.42,2007
467,0.97,0.2,0.03,10.94,0.58,-13.39,2007
468,0.97,0.2,0.02,10.89,0.6,-13.8,2007
469,0.97,0.19,0.02,10.63,0.48,-13.87,2007
470,0.97,0.21,0.02,10.68,0.31,-13.9,2007
471,0.97,0.21,0.03,10.55,0.39,-14.27,2007
472,0.97,0.21,0.03,10.45,0.4,-14.18,2007
473,0.97,0.21,0.03,10.25,0.55,-14.46,2007
474,0.97,0.21,0.03,10.47,0.66,-14.46,2007
475,0.97,0.21,0.02,10.72,0.71,-14.89,2649
476,0.97,0.22,0.03,10.76,0.55,-15.11,2649
477,0.96,0.22,0.03,10.6,0.62,-15.18,2649
478,0.97,0.22,0.03,10.71,0.68,-15.45,2649
